hour,price
1,11.64
2,18.3
3,14.18
4,16.03
5,18.51
6,18.78
7,19.91
8,19.99
9,20.6
10,21.85
11,22.61
12,23.71
13,24.34
14,25.85
15,25.5
16,26.35
17,27.49
18,33.89
19,26.86
20,34.28
21,37.86
22,23.49
23,23.06
24,24
25,21.12
26,20.37
27,20.47
28,20.16
29,19.88
30,20.21
31,21.31
32,22.76
33,26.87
34,23.61
35,28.6
36,27.24
37,24.23
38,22.08
39,23.03
40,23.09
41,23.38
42,26.67
43,27.09
44,24.34
45,22.18
46,21.33
47,19.7
48,20.84
49,20.26
50,19.15
51,18.91
52,18.63
53,18.01
54,19.57
55,21.37
56,22.75
57,22.98
58,22.67
59,23.03
60,22.81
61,21.98
62,21.3
63,21.51
64,22.07
65,22.47
66,24.8
67,27.6
68,22.69
69,20.94
70,20.1
71,20.56
72,21.18
73,16.3
74,18.08
75,17.23
76,19.27
77,19.22
78,20.85
79,21.69
80,22.67
81,28.23
82,24.99
83,31.39
84,23.98
85,23.79
86,22.79
87,22.74
88,22.34
89,22.24
90,22.67
91,23.01
92,22.31
93,24.02
94,21.67
95,24.25
96,21.99
97,19.66
98,19.27
99,18.59
100,17.29
101,17.82
102,20.96
103,26.31
104,25.01
105,21.68
106,21.72
107,21.73
108,22.35
109,21.71
110,21.08
111,20.75
112,20.23
113,20.52
114,22
115,23.49
116,22.55
117,22.58
118,22.21
119,21.1
120,22
121,20.65
122,19.63
123,20.04
124,19.64
125,19.37
126,19.05
127,18.04
128,19.34
129,19.8
130,25.89
131,27.95
132,35.24
133,41.27
134,38.26
135,36.88
136,40.33
137,57.72
138,71.62
139,70.18
140,47.39
141,29.47
142,24.13
143,35.15
144,23.89
145,20.27
146,24.31
147,17.78
148,22.35
149,18.58
150,20.03
151,22.5
152,22.84
153,23.29
154,22.73
155,24.72
156,25.83
157,22.84
158,22.66
159,23.33
160,22.92
161,23.3
162,25.32
163,25.59
164,25.8
165,23.82
166,21.66
167,21.14
168,20.28
169,19.33
170,18.07
171,18.97
172,18.09
173,28.12
174,46.08
175,41.2
176,59.06
177,42.23
178,41.04
179,33.27
180,40.85
181,38.05
182,38.25
183,28.12
184,19.92
185,31.31
186,45.1
187,37.14
188,33.39
189,33.37
190,28.44
191,27.5
192,24.12
193,20.43
194,24.61
195,26.11
196,25.87
197,22.29
198,21.64
199,29.52
200,35.95
201,28.62
202,26.7
203,23.03
204,22.5
205,22.71
206,23.25
207,23.26
208,22.96
209,23.15
210,26.2
211,38.21
212,33.5
213,30.58
214,27.62
215,24
216,23.69
217,24.19
218,22.49
219,22.79
220,23.05
221,22.58
222,22.56
223,25.62
224,50.68
225,31.47
226,25.77
227,25.74
228,24.66
229,23.36
230,23.2
231,22.64
232,22.39
233,23.04
234,33.51
235,27.44
236,45.4
237,28.33
238,26.51
239,26.8
240,21.86
241,21.16
242,24.15
243,22.16
244,20.89
245,21.19
246,22.02
247,24.26
248,50.11
249,35.6
250,31.71
251,37.37
252,26.9
253,27.98
254,25.85
255,26.69
256,26.23
257,26.34
258,33.93
259,32.81
260,38.78
261,26.65
262,26.62
263,116.81
264,22.7
265,23.81
266,23.68
267,23.35
268,23.09
269,22.33
270,21.54
271,21.81
272,22.42
273,23.47
274,24.12
275,24.22
276,24.34
277,24.47
278,30.35
279,23.08
280,22.97
281,23
282,24.43
283,26.14
284,24.5
285,24.05
286,23.55
287,22.89
288,22.25
289,21.18
290,21.34
291,20.98
292,20.48
293,20.74
294,21.04
295,21.48
296,22.59
297,24.28
298,25.02
299,40.03
300,25.57
301,24.99
302,24.65
303,24.01
304,23.99
305,24.78
306,24.51
307,26.32
308,33.76
309,36.43
310,23.85
311,21.13
312,20.16
313,20.11
314,24.88
315,23.08
316,20.34
317,19.67
318,21.87
319,25.15
320,68.82
321,34.55
322,46.77
323,41.71
324,31.01
325,29.02
326,28.18
327,27.39
328,26.62
329,33.33
330,28.26
331,52.09
332,35.08
333,33.53
334,30.24
335,27.46
336,24.3
337,23.33
338,22.47
339,22.64
340,22.53
341,22.54
342,23.05
343,25.77
344,31.11
345,32.22
346,35.22
347,26.88
348,27.66
349,25.47
350,24.7
351,23.92
352,23.24
353,23.53
354,24.45
355,27.75
356,25.4
357,24.41
358,23.13
359,22.12
360,22.06
361,21.83
362,21.23
363,21.81
364,21.78
365,22.29
366,24.11
367,25.02
368,27.87
369,30.19
370,29.5
371,36.81
372,31.15
373,29.91
374,27.33
375,26.62
376,26.86
377,29.86
378,43.59
379,47.44
380,41.78
381,44.65
382,37.18
383,29.36
384,26.86
385,34.94
386,25.45
387,25.97
388,25.86
389,26.82
390,30.52
391,31.54
392,45.87
393,38.58
394,38.41
395,40.47
396,36.7
397,36.36
398,36.62
399,33.21
400,31.55
401,33.34
402,37.39
403,38.28
404,37.86
405,36.86
406,33.96
407,28.12
408,25.88
409,24.62
410,25.22
411,25.51
412,26
413,25.79
414,26.9
415,26.58
416,36.9
417,32.77
418,34.92
419,45.65
420,38.69
421,32.32
422,30.89
423,32.92
424,31.21
425,31.73
426,42.91
427,39.25
428,29.52
429,30.23
430,39.67
431,27.35
432,27.47
433,24.62
434,23.15
435,22.46
436,21.78
437,21.6
438,22.23
439,22.09
440,22.64
441,23.18
442,27.63
443,25.89
444,26.8
445,27.17
446,27.16
447,24.97
448,25.55
449,25.16
450,32.33
451,33.45
452,28.4
453,25.35
454,35.59
455,25.05
456,24.54
457,22.62
458,22.17
459,24.2
460,23.69
461,23.79
462,22.99
463,23.43
464,24.45
465,24.55
466,27.15
467,24.91
468,25.22
469,24.98
470,24.36
471,23.88
472,23.66
473,24.3
474,25.9
475,61.7
476,27.69
477,26.71
478,25.62
479,24.43
480,22.82
481,20.75
482,18.77
483,18.43
484,20.64
485,20.17
486,18.41
487,22.81
488,26.23
489,25.75
490,22.94
491,31.92
492,25.94
493,27.29
494,27.7
495,24.87
496,23.79
497,26.73
498,28.71
499,26.12
500,24.84
501,25.18
502,24.08
503,23.04
504,22.22
505,20.65
506,20.74
507,22.93
508,22.92
509,23.38
510,25.47
511,59.51
512,80.03
513,56.1
514,36.75
515,49.21
516,30.62
517,28.61
518,27.13
519,31.41
520,28.14
521,27.89
522,28.57
523,40.98
524,31.16
525,29.39
526,35.74
527,35.88
528,24.09
529,22.07
530,21.86
531,22.13
532,20.23
533,20.59
534,21.36
535,21.55
536,24.32
537,27.89
538,24.84
539,25.56
540,25.27
541,24.78
542,24.36
543,24.09
544,23.84
545,23.53
546,23.42
547,25.51
548,24.19
549,22.86
550,22.75
551,21.76
552,20.87
553,19.31
554,18.9
555,24.1
556,28.62
557,31.54
558,32.72
559,46.73
560,57.3
561,39.81
562,36.99
563,39.56
564,31.97
565,34.59
566,33.73
567,30.7
568,30.91
569,29.37
570,25.09
571,25.04
572,25.05
573,23.27
574,23.68
575,23.81
576,26.84
577,25.76
578,26.15
579,28.19
580,25.3
581,24.8
582,24.84
583,25.54
584,35.19
585,34.12
586,31.98
587,38.12
588,36.51
589,28.79
590,27.22
591,25.33
592,24.63
593,25.26
594,35.28
595,66.84
596,36.37
597,31.97
598,33.06
599,31.95
600,34.85
601,29.34
602,29.9
603,28.44
604,27.12
605,25.26
606,24.76
607,25.22
608,25.87
609,29.85
610,31.14
611,25.24
612,26.47
613,24.21
614,23.44
615,23.23
616,23.58
617,25.04
618,26.28
619,33.74
620,30.83
621,29.75
622,31.12
623,29.56
624,24.86
625,23.29
626,23.74
627,24.01
628,23.74
629,23.79
630,24.24
631,26.42
632,26.93
633,45.34
634,29.5
635,30.78
636,24.95
637,23.5
638,22.19
639,21.96
640,23.46
641,24.21
642,28.11
643,35.65
644,33.07
645,38.94
646,34.42
647,31.24
648,26.14
649,23.17
650,20.83
651,24.17
652,20.74
653,22.81
654,16.37
655,23.42
656,22.5
657,26.78
658,25.4
659,25.37
660,26.01
661,28.63
662,29.14
663,29.26
664,24.97
665,25.58
666,25.13
667,33.17
668,32.33
669,27.03
670,24.88
671,21.66
672,23.65
673,22.02
674,25.21
675,21.2
676,18.45
677,19.26
678,21.94
679,30.41
680,23.88
681,24.62
682,23.54
683,23.2
684,23.47
685,23.27
686,25.1
687,26.04
688,26.78
689,28.57
690,29.95
691,36.89
692,40.4
693,40.97
694,40.81
695,38.83
696,40.67
697,38.73
698,33.99
699,33.63
700,30.48
701,27.72
702,28.01
703,36.8
704,109.57
705,639.75
706,662.37
707,454.09
708,81.49
709,70.63
710,60.87
711,57.35
712,37.17
713,42.62
714,84.01
715,156.53
716,90.12
717,40.89
718,68.89
719,39.19
720,49.94
721,36.82
