price,hour
10.77,1
10.57,2
9.75,3
9.76,4
9.67,5
9.64,6
10.7,7
10.84,8
13.47,9
16.79,10
16.69,11
18.07,12
16.85,13
16.37,14
16.45,15
16.79,16
19.25,17
23.94,18
25.06,19
25.29,20
23.79,21
21.65,22
17.48,23
17.99,24
21.36,25
20.07,26
19.35,27
18.99,28
19.2,29
21.94,30
28.85,31
29.39,32
30.99,33
30.73,34
29.52,35
28.87,36
27.43,37
26.79,38
26.29,39
26.37,40
33.08,41
45.31,42
41.62,43
35.22,44
30.23,45
26.58,46
19.42,47
20.48,48
16.95,49
16.33,50
15.62,51
15.59,52
16.73,53
16.98,54
27.63,55
29.78,56
30.53,57
30.17,58
28.31,59
28.09,60
25.66,61
23.1,62
21.68,63
23.17,64
31.2,65
42.44,66
31.66,67
29.17,68
26.74,69
25.74,70
21.01,71
17.36,72
12.81,73
10.86,74
10.78,75
10.73,76
10.81,77
11.0,78
19.22,79
21.6,80
19.99,81
22.66,82
20.91,83
21.89,84
20.31,85
19.25,86
18.77,87
18.46,88
24.0,89
30.09,90
28.3,91
26.65,92
22.31,93
21.3,94
17.99,95
17.57,96
16.8,97
15.17,98
14.2,99
13.11,100
14.45,101
14.86,102
15.59,103
17.52,104
17.95,105
19.25,106
19.37,107
19.42,108
18.0,109
17.19,110
17.51,111
17.25,112
19.19,113
22.4,114
23.39,115
21.76,116
18.35,117
16.85,118
14.93,119
12.99,120
10.91,121
10.97,122
10.34,123
9.68,124
9.67,125
9.75,126
10.5,127
10.68,128
10.88,129
13.36,130
14.66,131
14.72,132
14.63,133
13.96,134
13.95,135
14.71,136
17.69,137
25.33,138
24.96,139
26.17,140
22.82,141
18.66,142
17.41,143
16.8,144
17.0,145
16.48,146
15.35,147
15.2,148
16.26,149
17.64,150
28.14,151
30.86,152
32.22,153
31.55,154
30.17,155
28.21,156
25.33,157
22.64,158
21.68,159
19.5,160
25.91,161
39.68,162
34.79,163
26.84,164
19.58,165
16.42,166
13.6,167
11.94,168
11.1,169
10.98,170
10.89,171
10.87,172
10.94,173
11.05,174
18.72,175
21.55,176
22.09,177
22.67,178
23.41,179
23.88,180
21.32,181
20.57,182
21.3,183
20.38,184
25.18,185
29.04,186
28.83,187
24.57,188
23.52,189
20.52,190
16.88,191
16.71,192
11.62,193
11.04,194
10.6,195
10.55,196
10.62,197
12.22,198
17.57,199
19.52,200
19.54,201
21.9,202
21.52,203
21.18,204
20.15,205
17.72,206
17.74,207
17.61,208
21.41,209
29.22,210
27.12,211
26.41,212
22.53,213
18.9,214
16.01,215
17.32,216
12.66,217
11.03,218
10.88,219
10.86,220
11.02,221
14.92,222
20.32,223
26.01,224
24.68,225
26.02,226
26.0,227
25.91,228
24.01,229
22.09,230
21.39,231
22.49,232
26.73,233
34.89,234
33.24,235
34.93,236
30.83,237
28.47,238
22.25,239
21.48,240
19.99,241
18.12,242
17.61,243
17.9,244
19.34,245
24.42,246
31.96,247
31.69,248
31.14,249
28.52,250
29.41,251
28.06,252
24.45,253
23.62,254
22.66,255
22.72,256
27.32,257
39.96,258
35.79,259
33.43,260
29.11,261
28.2,262
22.53,263
26.39,264
22.94,265
21.09,266
19.2,267
17.5,268
19.35,269
22.21,270
25.69,271
22.65,272
29.17,273
30.58,274
30.67,275
31.29,276
30.19,277
26.78,278
26.76,279
26.53,280
30.64,281
36.13,282
35.11,283
31.24,284
29.67,285
28.16,286
24.89,287
22.92,288
22.83,289
19.84,290
19.88,291
19.32,292
19.53,293
19.51,294
21.07,295
21.39,296
26.77,297
28.61,298
29.58,299
28.33,300
25.18,301
24.6,302
22.69,303
23.1,304
31.99,305
40.49,306
38.7,307
35.74,308
31.01,309
28.34,310
22.9,311
22.01,312
22.68,313
21.29,314
19.87,315
23.41,316
28.57,317
31.36,318
39.31,319
46.81,320
44.68,321
39.15,322
35.76,323
33.29,324
31.67,325
31.05,326
30.95,327
31.18,328
37.44,329
48.95,330
46.15,331
41.56,332
35.48,333
31.7,334
24.65,335
23.87,336
24.82,337
22.49,338
21.11,339
21.44,340
24.15,341
24.64,342
32.87,343
41.76,344
37.21,345
31.83,346
31.4,347
30.36,348
28.51,349
28.56,350
28.22,351
28.28,352
33.85,353
44.36,354
39.29,355
33.47,356
28.78,357
26.33,358
20.97,359
