SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight,PointProbability,ProbabilityWeight-TES_capacity,prefix,ProbabilityWeight-Charger_capacity
203.0,-203.0,-400.0,-195.0,1218.0,-203.0,-1e+200,303811380.764,351363.764567,303843019.401,304370803.143,302880399.838,303305684.829,304366118.949,18.0,123456495051.0,0.0357142857143,5.95238095238e-05,4.7619047619e-08,0.05,11,0.0333333333333
203.0,-203.0,-400.0,-195.0,1300.0,-203.0,-1e+200,303550957.011,489464.5169,303647066.438,304358862.738,302748697.019,302916184.168,304280472.252,18.0,239575513304.0,0.0357142857143,4.88095238095e-05,4.7619047619e-08,0.041,12,0.0333333333333
203.0,-203.0,-380.0,-195.0,300.0,-203.0,-1e+200,294163886.338,467807.778901,294233491.101,295039435.548,293528339.039,293540746.4,294856612.924,12.0,218844118000.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,13,0.0333333333333
203.0,-203.0,-380.0,-195.0,400.0,-203.0,-1e+200,298165088.437,442014.448699,298320059.037,298831311.226,297254163.805,297418485.677,298613662.664,16.0,195376772859.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,14,0.0333333333333
203.0,-203.0,-380.0,-195.0,500.0,-203.0,-1e+200,299670149.758,409494.170181,299592289.466,300680178.455,299064135.627,299186404.778,300310480.396,16.0,167685475412.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,15,0.0333333333333
203.0,-203.0,-380.0,-195.0,600.0,-203.0,-1e+200,300825612.927,401493.79198,300829658.778,301530149.746,300271698.949,300282149.685,301514263.839,18.0,161197264999.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,16,0.0333333333333
203.0,-203.0,-380.0,-195.0,700.0,-203.0,-1e+200,301167900.248,425871.739716,301256966.112,301801872.533,300447203.084,300487799.426,301729524.292,17.0,181366738689.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,17,0.0333333333333
203.0,-203.0,-380.0,-195.0,800.0,-203.0,-1e+200,301363817.76,372292.67774,301334502.456,301994909.479,300801303.364,300817937.433,301885198.245,19.0,138601837899.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,18,0.0333333333333
203.0,-203.0,-380.0,-195.0,900.0,-203.0,-1e+200,301045617.172,444832.410297,300978844.737,301795029.373,300308008.812,300325571.942,301747756.364,20.0,197875873251.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,19,0.0333333333333
203.0,-203.0,-380.0,-195.0,1000.0,-203.0,-1e+200,300932577.756,505432.851778,301040503.451,302100306.111,300305686.569,300349782.646,301725347.54,19.0,255462367656.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,20,0.0333333333333
203.0,-203.0,-380.0,-195.0,1100.0,-203.0,-1e+200,300526093.68,451319.122854,300567291.641,301226296.445,299668249.6,299884190.936,301191965.672,20.0,203688950654.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,21,0.0333333333333
203.0,-203.0,-380.0,-195.0,1200.0,-203.0,-1e+200,300102545.758,330599.339893,300170434.937,300639254.891,299505779.79,299564991.194,300587478.28,19.0,109295923538.0,0.0714285714286,0.000140476190476,4.7619047619e-08,0.059,22,0.0333333333333
203.0,-203.0,-380.0,-195.0,1218.0,-203.0,-1e+200,299925387.512,421971.533257,299905079.953,300792837.296,298813734.252,299429323.333,300544922.431,19.0,178059974879.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,23,0.0333333333333
203.0,-203.0,-380.0,-195.0,1300.0,-203.0,-1e+200,299557364.567,418639.55422,299558731.942,300455785.341,298832909.817,299002304.159,300114734.841,20.0,175259076357.0,0.0714285714286,9.7619047619e-05,4.7619047619e-08,0.041,24,0.0333333333333
203.0,-203.0,-360.0,-195.0,300.0,-203.0,-1e+200,292101212.495,402731.889659,292139371.925,292664989.837,291211699.378,291482408.04,292632637.927,16.0,162192974948.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,25,0.0333333333333
203.0,-203.0,-360.0,-195.0,400.0,-203.0,-1e+200,295117962.984,334296.419311,295082369.17,295613522.061,294492748.865,294554474.572,295601843.958,14.0,111754095964.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,26,0.0333333333333
203.0,-203.0,-360.0,-195.0,500.0,-203.0,-1e+200,296455247.506,368288.00272,296451467.071,296961965.247,295746216.143,295913503.212,296926485.285,19.0,135636052947.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,27,0.0333333333333
203.0,-203.0,-360.0,-195.0,600.0,-203.0,-1e+200,297071118.932,337175.508405,297051333.555,297622656.701,296304309.547,296630957.926,297588264.375,17.0,113687323468.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,28,0.0333333333333
203.0,-203.0,-360.0,-195.0,700.0,-203.0,-1e+200,297203175.693,448143.897578,297242560.34,298290559.642,296504476.462,296516894.245,297988009.184,19.0,200832952936.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,29,0.0333333333333
203.0,-203.0,-360.0,-195.0,800.0,-203.0,-1e+200,297307505.434,279377.9028,297271888.473,297854928.186,296887843.289,296925190.43,297809769.26,18.0,78052012572.8,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,30,0.0333333333333
203.0,-203.0,-360.0,-195.0,900.0,-203.0,-1e+200,297139485.141,409824.138301,297101128.394,297967267.267,296506076.998,296566246.921,297769177.467,16.0,167955824334.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,31,0.0333333333333
203.0,-203.0,-360.0,-195.0,1000.0,-203.0,-1e+200,296863113.337,236310.239122,296922777.955,297161331.044,296403622.056,296460434.446,297154168.009,18.0,55842529114.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,32,0.0333333333333
203.0,-203.0,-360.0,-195.0,1100.0,-203.0,-1e+200,296261833.848,448777.784013,296270881.312,297417757.639,295634625.448,295646377.713,296830748.987,19.0,201401499423.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,33,0.0333333333333
203.0,-203.0,-360.0,-195.0,1200.0,-203.0,-1e+200,295837706.989,271299.14583,295840345.061,296204810.003,295059567.545,295526873.757,296185104.51,20.0,73603226527.9,0.0714285714286,0.000140476190476,4.7619047619e-08,0.059,34,0.0333333333333
203.0,-203.0,-360.0,-195.0,1218.0,-203.0,-1e+200,295677641.253,409049.795287,295677971.863,296569521.461,294889122.547,295065808.434,296194399.934,18.0,167321735024.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,35,0.0333333333333
203.0,-203.0,-360.0,-195.0,1300.0,-203.0,-1e+200,294989435.962,502979.287561,294990108.247,295769894.619,293924347.705,294221400.683,295696143.647,18.0,252988163715.0,0.0714285714286,9.7619047619e-05,4.7619047619e-08,0.041,36,0.0333333333333
203.0,-203.0,-340.0,-195.0,300.0,-203.0,-1e+200,290069898.776,483882.263703,290068908.973,290818005.374,289107411.878,289334773.677,290694955.195,11.0,234142045126.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,37,0.0333333333333
203.0,-203.0,-340.0,-195.0,400.0,-203.0,-1e+200,291987640.991,302092.363987,291976760.809,292442285.553,291120741.207,291619859.049,292394289.617,17.0,91259796379.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,38,0.0333333333333
203.0,-203.0,-340.0,-195.0,500.0,-203.0,-1e+200,292781811.743,444811.782605,292692209.362,293495269.185,292101495.511,292130600.626,293465956.392,17.0,197857521944.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,39,0.0333333333333
203.0,-203.0,-340.0,-195.0,600.0,-203.0,-1e+200,293209815.954,344564.669601,293257408.43,293678773.224,292695660.468,292761558.025,293660912.073,19.0,118724811537.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,40,0.0333333333333
203.0,-203.0,-340.0,-195.0,700.0,-203.0,-1e+200,293345575.988,361759.538622,293329831.503,293872746.54,292695059.168,292771763.663,293820616.401,16.0,130869963784.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,41,0.0333333333333
203.0,-203.0,-340.0,-195.0,800.0,-203.0,-1e+200,293051103.228,367207.332119,293031811.944,293656856.119,292405392.302,292466398.948,293620782.583,16.0,134841224762.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,42,0.0333333333333
203.0,-203.0,-340.0,-195.0,900.0,-203.0,-1e+200,292561390.947,229899.278933,292564135.276,292876281.428,292188885.873,292252608.67,292853085.612,16.0,52853678453.7,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,43,0.0333333333333
203.0,-203.0,-340.0,-195.0,1000.0,-203.0,-1e+200,292461360.923,373196.028056,292417776.963,293086422.871,291768735.965,292018750.747,292963100.504,20.0,139275275356.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,44,0.0333333333333
203.0,-203.0,-340.0,-195.0,1100.0,-203.0,-1e+200,291647874.97,393990.766234,291726410.782,292237197.683,290961110.255,291088902.782,292194344.782,17.0,155228723877.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,45,0.0333333333333
203.0,-203.0,-340.0,-195.0,1200.0,-203.0,-1e+200,291025426.115,324232.829891,291016982.513,291544581.789,290282165.487,290407927.263,291459928.774,20.0,105126927979.0,0.0714285714286,0.000140476190476,4.7619047619e-08,0.059,46,0.0333333333333
203.0,-203.0,-340.0,-195.0,1218.0,-203.0,-1e+200,290948600.874,379850.59115,290791511.184,291637370.886,290248940.383,290440179.282,291558727.11,20.0,144286471597.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,47,0.0333333333333
203.0,-203.0,-320.0,-195.0,300.0,-203.0,-1e+200,286820291.894,446128.574766,286951674.49,287287371.433,286046720.28,286180592.777,287241053.675,6.0,199030705223.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,49,0.0333333333333
203.0,-203.0,-340.0,-195.0,1300.0,-203.0,-1e+200,290323903.481,502305.515633,290338029.417,291335471.39,289523301.135,289627760.975,291037248.511,20.0,252310831035.0,0.0714285714286,9.7619047619e-05,4.7619047619e-08,0.041,48,0.0333333333333
203.0,-203.0,-320.0,-195.0,400.0,-203.0,-1e+200,288454863.166,139421.747097,288451831.674,288621705.738,288294083.579,288310543.941,288603426.48,4.0,19438423563.5,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,50,0.0333333333333
203.0,-203.0,-320.0,-195.0,500.0,-203.0,-1e+200,289041994.981,372443.548445,289050691.954,289475904.153,288489792.0,288577854.579,289433419.703,5.0,138714196778.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,51,0.0333333333333
203.0,-203.0,-320.0,-195.0,600.0,-203.0,-1e+200,289100445.951,146391.609189,289167099.787,289186303.765,288881280.465,288924049.029,289183527.503,4.0,21430503241.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,52,0.0333333333333
203.0,-203.0,-320.0,-195.0,700.0,-203.0,-1e+200,289012997.631,246283.320118,289001591.439,289380931.825,288686698.155,288746996.164,289306261.167,5.0,60655473768.1,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,53,0.0333333333333
203.0,-203.0,-320.0,-195.0,800.0,-203.0,-1e+200,288633755.709,215602.488919,288549490.372,288863193.178,288384870.842,288410704.751,288861991.296,5.0,46484433228.2,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,54,0.0333333333333
203.0,-203.0,-320.0,-195.0,900.0,-203.0,-1e+200,288107930.291,258362.495975,288071134.654,288599519.864,287783508.257,287821957.659,288522256.196,9.0,66751179326.3,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,55,0.0333333333333
203.0,-203.0,-320.0,-195.0,1000.0,-203.0,-1e+200,287613086.486,195194.445453,287621653.705,287805379.444,287320502.618,287365590.181,287798694.801,5.0,38100871535.8,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,56,0.0333333333333
203.0,-203.0,-320.0,-195.0,1100.0,-203.0,-1e+200,286703510.109,448596.209885,286684636.174,287417175.871,286165617.371,286206081.306,287369027.889,8.0,201238559524.0,0.0714285714286,0.000238095238095,4.7619047619e-08,0.1,57,0.0333333333333
203.0,-203.0,-320.0,-195.0,1200.0,-203.0,-1e+200,286060111.846,215638.396483,286151859.275,286197337.769,285739391.065,285797954.827,286193822.465,4.0,46499918037.8,0.0714285714286,0.000140476190476,4.7619047619e-08,0.059,58,0.0333333333333
203.0,-203.0,-320.0,-195.0,1218.0,-203.0,-1e+200,285672563.855,381852.54578,285542797.369,286374782.642,285331459.351,285354031.503,286236536.592,6.0,145811366719.0,0.0714285714286,0.000119047619048,4.7619047619e-08,0.05,59,0.0333333333333
203.0,-203.0,-320.0,-195.0,1300.0,-203.0,-1e+200,285313229.637,398147.174736,285401679.206,285626942.082,284543114.964,284737897.626,285616135.75,6.0,158521172750.0,0.0714285714286,9.7619047619e-05,4.7619047619e-08,0.041,60,0.0333333333333
203.0,-203.0,-300.0,-195.0,300.0,-203.0,-1e+200,283787942.118,226785.068761,283729046.593,284212004.042,283558736.449,283585286.481,284117473.645,6.0,51431467412.7,0.0535714285714,8.92857142857e-05,4.7619047619e-08,0.05,61,0.0333333333333
203.0,-203.0,-300.0,-195.0,400.0,-203.0,-1e+200,284447089.532,264122.148005,284419940.421,284918298.818,284073629.669,284119393.162,284863394.828,12.0,69760509066.8,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,62,0.0333333333333
203.0,-203.0,-300.0,-195.0,500.0,-203.0,-1e+200,284870253.261,524055.969931,284745939.53,286041299.465,284232624.077,284303558.941,285738046.789,10.0,274634659620.0,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,63,0.0333333333333
203.0,-203.0,-300.0,-195.0,600.0,-203.0,-1e+200,284753239.961,292423.390339,284700754.812,285387061.08,284333550.002,284415058.489,285191734.359,14.0,85511439217.6,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,64,0.0333333333333
203.0,-203.0,-300.0,-195.0,700.0,-203.0,-1e+200,284185956.307,420278.991982,284119431.88,284998760.887,283574250.871,283653892.002,284804175.933,17.0,176634431101.0,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,65,0.0333333333333
203.0,-203.0,-300.0,-195.0,800.0,-203.0,-1e+200,283937775.833,327797.359761,283836864.42,284582011.94,283454297.187,283517942.584,284511679.736,17.0,107451109066.0,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,66,0.0333333333333
203.0,-203.0,-300.0,-195.0,900.0,-203.0,-1e+200,282945715.864,419467.986741,282955960.429,283685220.879,282165759.692,282378317.858,283555722.003,19.0,175953391900.0,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,67,0.0333333333333
203.0,-203.0,-300.0,-195.0,1000.0,-203.0,-1e+200,282277561.855,290094.414369,282279576.74,282972128.941,281726959.135,281790237.161,282661101.615,19.0,84154769248.0,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,68,0.0333333333333
203.0,-203.0,-300.0,-195.0,1100.0,-203.0,-1e+200,281474604.203,300580.154965,281424128.285,281944948.172,280982937.19,281038321.394,281940916.32,19.0,90348429558.6,0.0535714285714,0.000178571428571,4.7619047619e-08,0.1,69,0.0333333333333
203.0,-203.0,-300.0,-195.0,1200.0,-203.0,-1e+200,280623581.438,374798.611364,280550949.484,281493772.271,280064404.966,280161757.984,281096093.144,19.0,140473999080.0,0.0535714285714,0.000105357142857,4.7619047619e-08,0.059,70,0.0333333333333
203.0,-203.0,-300.0,-195.0,1218.0,-203.0,-1e+200,280483951.448,430119.848456,280385982.621,281416810.355,279829286.689,279894148.53,281151464.242,18.0,185003084035.0,0.0535714285714,8.92857142857e-05,4.7619047619e-08,0.05,71,0.0333333333333
203.0,-203.0,-290.0,-195.0,300.0,-203.0,-1e+200,281687792.814,327021.542955,281686878.374,282370550.257,281296922.216,281321078.493,282174253.603,8.0,106943089557.0,0.0357142857143,5.95238095238e-05,4.7619047619e-08,0.05,73,0.0333333333333
203.0,-203.0,-300.0,-195.0,1300.0,-203.0,-1e+200,279655493.406,309770.331986,279658471.529,280124846.535,279052135.491,279106316.974,280061175.84,19.0,95957658579.0,0.0535714285714,7.32142857143e-05,4.7619047619e-08,0.041,72,0.0333333333333
203.0,-203.0,-290.0,-195.0,400.0,-203.0,-1e+200,282624854.639,337846.813481,282638728.302,283067641.217,282116556.298,282159723.101,283031609.739,8.0,114140469379.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,74,0.0333333333333
203.0,-203.0,-290.0,-195.0,500.0,-203.0,-1e+200,282707551.427,159186.691388,282744207.516,282877276.649,282413636.773,282469458.273,282871146.795,7.0,25340402715.1,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,75,0.0333333333333
203.0,-203.0,-290.0,-195.0,600.0,-203.0,-1e+200,282185036.768,229904.174976,282144225.558,282600284.014,281891885.031,281927169.218,282520959.404,7.0,52855929671.4,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,76,0.0333333333333
203.0,-203.0,-290.0,-195.0,700.0,-203.0,-1e+200,281664001.145,433164.098344,281612157.904,282389861.31,281050205.645,281112686.891,282375671.359,15.0,187631136094.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,77,0.0333333333333
203.0,-203.0,-290.0,-195.0,800.0,-203.0,-1e+200,281119352.617,340003.338992,281126404.105,281729890.665,280508537.581,280641202.854,281563725.387,14.0,115602270525.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,78,0.0333333333333
203.0,-203.0,-290.0,-195.0,900.0,-203.0,-1e+200,280176792.967,390628.189376,280160669.668,280843055.168,279548987.085,279612836.797,280790917.873,19.0,152590382335.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,79,0.0333333333333
203.0,-203.0,-290.0,-195.0,1000.0,-203.0,-1e+200,279526129.405,274867.002974,279502093.335,280078310.845,279118167.046,279125619.055,279913275.28,17.0,75551869323.8,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,80,0.0333333333333
203.0,-203.0,-290.0,-195.0,1100.0,-203.0,-1e+200,278682203.737,317645.635532,278587542.099,279390955.7,278046573.309,278398354.506,279288343.291,20.0,100898749773.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,81,0.0333333333333
203.0,-203.0,-290.0,-195.0,1200.0,-203.0,-1e+200,277696346.336,305791.380887,277717048.912,278254550.782,277225383.111,277258186.635,278137653.042,17.0,93508368624.7,0.0357142857143,7.02380952381e-05,4.7619047619e-08,0.059,82,0.0333333333333
203.0,-203.0,-290.0,-195.0,1218.0,-203.0,-1e+200,277410748.781,304231.650737,277400419.986,277917075.186,276747200.262,276962580.016,277777338.154,16.0,92556897310.2,0.0357142857143,5.95238095238e-05,4.7619047619e-08,0.05,83,0.0333333333333
203.0,-203.0,-290.0,-195.0,1300.0,-203.0,-1e+200,276744518.413,342302.448569,276758404.481,277464595.37,276087907.626,276237373.576,277371700.662,19.0,117170966296.0,0.0357142857143,4.88095238095e-05,4.7619047619e-08,0.041,84,0.0333333333333
203.0,-203.0,-280.0,-195.0,300.0,-203.0,-1e+200,279622064.147,658914.112499,279637587.9,280667645.543,278929347.524,278934470.824,280478327.979,6.0,434167807650.0,0.0357142857143,5.95238095238e-05,4.7619047619e-08,0.05,85,0.0333333333333
203.0,-203.0,-280.0,-195.0,500.0,-203.0,-1e+200,280039529.013,222827.485759,280099399.183,280238340.725,279711835.742,279719625.758,280228710.727,7.0,49652088409.6,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,87,0.0333333333333
203.0,-203.0,-280.0,-195.0,400.0,-203.0,-1e+200,280364340.011,282572.594843,280297022.647,280775414.39,280000724.991,280050308.001,280750728.512,7.0,79847271356.2,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,86,0.0333333333333
203.0,-203.0,-280.0,-195.0,600.0,-203.0,-1e+200,279697229.559,336478.434399,279756639.116,280200230.676,279150819.747,279193555.919,280092269.921,12.0,113217736816.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,88,0.0333333333333
203.0,-203.0,-280.0,-195.0,700.0,-203.0,-1e+200,278937438.852,397420.580214,278940244.863,279470080.15,278263598.991,278333434.211,279417865.027,12.0,157943117577.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,89,0.0333333333333
203.0,-203.0,-280.0,-195.0,800.0,-203.0,-1e+200,278247509.314,492516.076262,278382399.306,279165764.17,277385308.59,277540540.02,278905962.46,13.0,242572085376.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,90,0.0333333333333
203.0,-203.0,-280.0,-195.0,900.0,-203.0,-1e+200,277285921.397,297796.487602,277249260.432,277886880.722,276846488.593,276929008.779,277698902.621,20.0,88682748028.1,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,91,0.0333333333333
203.0,-203.0,-280.0,-195.0,1000.0,-203.0,-1e+200,276424531.128,378782.965043,276535783.76,276819507.157,275673818.952,275844504.903,276816176.916,13.0,143476534607.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,92,0.0333333333333
203.0,-203.0,-280.0,-195.0,1100.0,-203.0,-1e+200,275554292.922,399846.832535,275508787.615,276062113.496,274457182.361,274998059.449,276043832.434,15.0,159877489488.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,93,0.0333333333333
203.0,-203.0,-280.0,-195.0,1200.0,-203.0,-1e+200,274438017.778,345274.391112,274509509.861,274851077.126,273560094.661,273888420.841,274794685.74,16.0,119214405158.0,0.0357142857143,7.02380952381e-05,4.7619047619e-08,0.059,94,0.0333333333333
203.0,-203.0,-280.0,-195.0,1218.0,-203.0,-1e+200,274414633.87,231001.384397,274427500.849,274943418.862,274090370.239,274106043.318,274758536.067,18.0,53361639593.1,0.0357142857143,5.95238095238e-05,4.7619047619e-08,0.05,95,0.0333333333333
203.0,-203.0,-270.0,-195.0,300.0,-203.0,-1e+200,277635191.105,271327.444532,277589881.64,278201626.618,277290305.348,277318770.191,278031669.813,10.0,73618582156.3,0.0357142857143,5.95238095238e-05,4.7619047619e-08,0.05,97,0.0333333333333
203.0,-203.0,-280.0,-195.0,1300.0,-203.0,-1e+200,273623232.16,360081.409839,273677170.148,274272659.655,272941140.979,273176754.738,274103611.695,17.0,129658621712.0,0.0357142857143,4.88095238095e-05,4.7619047619e-08,0.041,96,0.0333333333333
203.0,-203.0,-270.0,-195.0,500.0,-203.0,-1e+200,277470315.539,177613.81048,277492863.743,277723567.343,277242871.596,277263182.871,277695213.184,7.0,31546665673.1,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,99,0.0333333333333
203.0,-203.0,-270.0,-195.0,400.0,-203.0,-1e+200,277823209.031,356122.52292,277890851.164,278356611.545,277346363.972,277387474.835,278253400.888,6.0,126823251331.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,98,0.0333333333333
203.0,-203.0,-270.0,-195.0,600.0,-203.0,-1e+200,276939699.694,394772.867677,276862699.786,277636009.396,276281360.389,276428122.113,277524186.329,12.0,155845617054.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,100,0.0333333333333
203.0,-203.0,-270.0,-195.0,700.0,-203.0,-1e+200,276041387.715,409182.302729,276032971.38,276795251.933,275148729.303,275477328.63,276650182.85,12.0,167430156866.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,101,0.0333333333333
203.0,-203.0,-270.0,-195.0,800.0,-203.0,-1e+200,275303904.204,253408.641477,275364544.368,275662209.953,274620266.355,274917835.103,275597675.753,14.0,64215939575.2,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,102,0.0333333333333
203.0,-203.0,-270.0,-195.0,900.0,-203.0,-1e+200,274209805.843,322913.685628,274340123.954,274612470.031,273609271.764,273640556.096,274532577.688,17.0,104273248366.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,103,0.0333333333333
203.0,-203.0,-270.0,-195.0,1000.0,-203.0,-1e+200,273069196.01,381972.575611,273099491.163,273631452.363,272454487.743,272531483.217,273557044.32,18.0,145903048519.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,104,0.0333333333333
203.0,-203.0,-270.0,-195.0,1100.0,-203.0,-1e+200,271983654.355,390554.810684,271963988.627,273058305.769,271278713.415,271572303.949,272673061.342,18.0,152533060149.0,0.0357142857143,0.000119047619048,4.7619047619e-08,0.1,105,0.0333333333333
203.0,-203.0,-270.0,-195.0,1200.0,-203.0,-1e+200,271051367.567,340472.566816,271013802.12,272073471.766,270543637.881,270594516.967,271529755.921,19.0,115921568754.0,0.0357142857143,7.02380952381e-05,4.7619047619e-08,0.059,106,0.0333333333333
