price,hour
28.51,1
28.15,2
28.77,3
29.03,4
28.34,5
28.77,6
25.96,7
26.47,8
27.37,9
27.75,10
28.34,11
28.41,12
28.84,13
29.02,14
29.0,15
30.5,16
30.33,17
34.53,18
33.65,19
32.82,20
32.23,21
32.05,22
29.25,23
29.65,24
27.9,25
28.01,26
28.0,27
28.46,28
28.56,29
30.02,30
29.95,31
33.86,32
30.12,33
29.7,34
29.87,35
29.78,36
31.72,37
31.8,38
30.42,39
30.92,40
32.6,41
44.95,42
46.57,43
34.35,44
33.85,45
31.83,46
29.71,47
28.49,48
31.89,49
30.55,50
30.34,51
30.67,52
30.66,53
38.52,54
45.54,55
50.52,56
42.32,57
38.14,58
34.29,59
30.92,60
28.66,61
29.28,62
29.45,63
30.42,64
34.57,65
108.58,66
84.65,67
53.17,68
107.3,69
45.58,70
29.42,71
28.0,72
32.28,73
31.59,74
31.43,75
31.57,76
31.6,77
32.68,78
40.62,79
40.93,80
41.8,81
43.94,82
43.14,83
38.61,84
33.5,85
32.97,86
32.93,87
32.25,88
38.94,89
66.85,90
58.4,91
41.17,92
39.37,93
34.95,94
31.63,95
30.69,96
30.75,97
29.81,98
29.56,99
30.05,100
30.18,101
30.79,102
30.06,103
30.39,104
32.19,105
33.66,106
35.98,107
35.39,108
35.13,109
33.78,110
33.52,111
33.97,112
36.33,113
54.34,114
48.76,115
43.07,116
38.77,117
38.33,118
32.85,119
31.12,120
29.47,121
29.33,122
29.02,123
28.96,124
29.02,125
29.2,126
29.72,127
28.26,128
29.29,129
30.73,130
31.75,131
32.19,132
31.71,133
31.13,134
31.08,135
30.76,136
32.97,137
48.19,138
45.26,139
40.94,140
38.27,141
36.33,142
30.35,143
29.25,144
30.24,145
30.01,146
29.53,147
29.19,148
29.7,149
31.63,150
37.46,151
46.45,152
40.25,153
37.08,154
36.77,155
35.9,156
35.1,157
34.68,158
33.86,159
33.16,160
39.73,161
62.08,162
61.58,163
46.74,164
52.08,165
33.65,166
31.21,167
29.54,168
29.23,169
29.05,170
28.97,171
28.36,172
28.44,173
29.16,174
31.67,175
34.99,176
32.37,177
32.17,178
33.59,179
32.88,180
32.67,181
32.65,182
32.0,183
31.77,184
35.45,185
49.87,186
47.39,187
40.83,188
38.67,189
33.39,190
30.67,191
29.24,192
27.54,193
26.46,194
25.36,195
25.2,196
25.32,197
27.41,198
30.2,199
32.38,200
31.34,201
30.76,202
30.86,203
31.37,204
30.41,205
30.09,206
29.64,207
29.45,208
30.92,209
35.35,210
34.89,211
32.63,212
31.24,213
28.66,214
26.66,215
26.06,216
26.4,217
25.95,218
24.65,219
24.88,220
25.0,221
26.46,222
29.6,223
31.44,224
30.54,225
30.96,226
32.07,227
31.13,228
30.09,229
29.72,230
29.55,231
29.21,232
31.02,233
37.77,234
36.2,235
34.47,236
32.62,237
30.56,238
28.44,239
26.2,240
24.42,241
23.98,242
23.44,243
23.34,244
23.68,245
