hour,price
1.0,18.96
2.0,18.8
3.0,18.57
4.0,18.4
5.0,18.57
6.0,18.71
7.0,19.33
8.0,20.34
9.0,21.06
10.0,21.42
11.0,22.47
12.0,22.18
13.0,22.2
14.0,21.82
15.0,21.66
16.0,22.11
17.0,23.87
18.0,28.08
19.0,27.84
20.0,27.67
21.0,27.08
22.0,25.63
23.0,23.66
24.0,22.38
25.0,22.63
26.0,22.34
27.0,22.37
28.0,22.15
29.0,22.46
30.0,24.02
31.0,29.61
32.0,30.37
33.0,30.92
34.0,32.64
35.0,31.6
36.0,30.31
37.0,29.12
38.0,28.26
39.0,27.38
40.0,27.16
41.0,30.24
42.0,39.56
43.0,34.06
44.0,33.36
45.0,30.48
46.0,29.02
47.0,26.15
48.0,23.99
49.0,21.92
50.0,20.85
51.0,20.85
52.0,20.61
53.0,21.11
54.0,22.8
55.0,26.93
56.0,28.01
57.0,27.6
58.0,27.6
59.0,27.05
60.0,26.54
61.0,25.9
62.0,25.48
63.0,24.93
64.0,24.58
65.0,26.5
66.0,30.71
67.0,28.72
68.0,28.73
69.0,27.87
70.0,25.96
71.0,24.44
72.0,22.57
73.0,20.11
74.0,19.5
75.0,19.46
76.0,19.54
77.0,20.62
78.0,22.74
79.0,26.8
80.0,27.94
81.0,26.86
82.0,27.28
83.0,25.92
84.0,25.1
85.0,24.69
86.0,24.31
87.0,23.55
88.0,23.16
89.0,25.02
90.0,27.32
91.0,26.49
92.0,25.43
93.0,24.17
94.0,22.99
95.0,21.65
96.0,19.71
97.0,20.51
98.0,19.51
99.0,19.12
100.0,19.13
101.0,19.15
102.0,19.53
103.0,20.67
104.0,22.63
105.0,24.59
106.0,25.41
107.0,25.12
108.0,23.98
109.0,22.71
110.0,21.84
111.0,21.06
112.0,20.81
113.0,22.22
114.0,26.46
115.0,25.32
116.0,24.34
117.0,23.59
118.0,22.98
119.0,21.89
120.0,19.75
121.0,19.64
122.0,19.55
123.0,19.19
124.0,19.14
125.0,19.15
126.0,19.31
127.0,19.45
128.0,20.96
129.0,21.99
130.0,22.34
131.0,22.07
132.0,21.47
133.0,21.17
134.0,20.4
135.0,20.14
136.0,20.35
137.0,22.97
138.0,27.33
139.0,27.56
140.0,26.88
141.0,26.46
142.0,24.59
143.0,22.14
144.0,21.46
145.0,19.06
146.0,18.88
147.0,18.78
148.0,18.83
149.0,19.82
150.0,21.99
151.0,27.21
152.0,32.8
153.0,29.6
154.0,29.14
155.0,27.66
156.0,26.86
157.0,24.83
158.0,23.78
159.0,23.31
160.0,23.04
161.0,25.83
162.0,32.65
163.0,30.5
164.0,28.57
165.0,27.2
166.0,25.25
167.0,22.12
168.0,20.33
169.0,19.04
170.0,18.82
171.0,18.66
172.0,18.62
173.0,18.79
174.0,20.18
175.0,24.23
176.0,26.69
177.0,24.73
178.0,24.15
179.0,23.91
180.0,23.19
181.0,22.38
182.0,22.02
183.0,21.71
184.0,21.5
185.0,23.29
186.0,27.89
187.0,26.73
188.0,25.3
189.0,23.61
190.0,22.48
191.0,20.67
192.0,19.26
193.0,18.89
194.0,18.83
195.0,18.57
196.0,18.69
197.0,19.29
198.0,20.57
199.0,25.92
200.0,27.62
201.0,25.56
202.0,25.17
203.0,26.02
204.0,25.74
205.0,25.3
206.0,24.69
207.0,24.26
208.0,24.46
209.0,26.5
210.0,37.8
211.0,35.27
212.0,33.19
213.0,31.99
214.0,30.22
215.0,26.62
216.0,24.89
217.0,24.07
218.0,23.61
219.0,23.62
220.0,23.73
221.0,24.24
222.0,27.85
223.0,38.08
224.0,42.11
225.0,37.09
226.0,32.0
227.0,35.77
228.0,31.89
229.0,30.38
230.0,29.75
231.0,28.25
232.0,27.9
233.0,32.22
234.0,46.88
235.0,46.15
236.0,41.55
237.0,40.64
238.0,38.13
239.0,35.1
240.0,29.66
241.0,29.86
242.0,29.86
243.0,29.67
244.0,30.43
245.0,31.26
246.0,33.93
247.0,44.23
248.0,49.0
249.0,43.01
250.0,36.46
251.0,36.03
252.0,31.98
253.0,29.8
254.0,29.18
255.0,28.79
256.0,28.69
257.0,31.68
258.0,39.93
259.0,37.85
260.0,35.66
261.0,34.43
262.0,33.04
263.0,32.02
264.0,29.44
265.0,29.58
266.0,28.66
267.0,27.3
268.0,27.08
269.0,26.75
270.0,27.41
271.0,29.29
272.0,32.05
273.0,33.54
274.0,33.42
275.0,30.9
276.0,29.7
277.0,28.51
278.0,27.08
279.0,26.88
280.0,26.73
281.0,28.8
282.0,31.32
283.0,30.02
284.0,28.69
285.0,27.22
286.0,26.7
287.0,26.0
288.0,25.0
289.0,24.51
290.0,24.34
291.0,23.76
292.0,23.47
293.0,23.19
294.0,23.36
295.0,24.46
296.0,24.81
297.0,26.78
298.0,27.66
299.0,27.83
300.0,27.25
301.0,26.88
302.0,26.24
303.0,25.96
304.0,25.82
305.0,28.06
306.0,35.13
307.0,33.41
308.0,32.22
309.0,30.24
310.0,28.56
311.0,26.29
312.0,25.67
313.0,24.65
314.0,24.51
315.0,24.52
316.0,24.76
317.0,25.69
318.0,28.19
319.0,38.91
320.0,40.26
321.0,38.68
322.0,34.74
323.0,33.77
324.0,31.18
325.0,29.34
326.0,28.82
327.0,28.04
328.0,27.84
329.0,30.34
330.0,40.19
331.0,39.08
332.0,38.48
333.0,36.7
334.0,32.45
335.0,29.03
336.0,26.73
337.0,26.84
338.0,26.25
339.0,26.17
340.0,26.5
341.0,26.58
342.0,29.82
343.0,40.44
344.0,46.41
345.0,37.4
346.0,33.55
347.0,32.1
348.0,29.92
349.0,28.61
350.0,27.61
351.0,26.88
352.0,26.76
353.0,28.89
354.0,33.9
355.0,35.0
356.0,33.36
357.0,32.18
358.0,29.45
359.0,27.32
360.0,24.96
361.0,26.28
362.0,26.88
363.0,26.86
364.0,27.14
365.0,27.6
366.0,30.06
367.0,39.5
368.0,47.59
369.0,38.47
370.0,34.12
371.0,32.99
372.0,31.25
373.0,29.04
374.0,28.74
375.0,28.46
376.0,28.45
377.0,29.1
378.0,39.59
379.0,39.09
380.0,36.78
381.0,33.93
382.0,31.16
383.0,28.77
384.0,27.8
385.0,27.46
386.0,27.07
387.0,27.08
388.0,27.15
389.0,28.11
390.0,30.0
391.0,41.69
392.0,47.91
393.0,40.56
394.0,38.5
395.0,38.43
396.0,35.85
397.0,33.36
398.0,32.01
399.0,31.1
400.0,31.07
401.0,33.13
402.0,41.63
403.0,40.36
404.0,36.19
405.0,34.06
406.0,30.71
407.0,28.93
408.0,27.37
409.0,26.33
410.0,25.56
411.0,25.38
412.0,25.46
413.0,25.92
414.0,26.31
415.0,33.45
416.0,35.9
417.0,32.73
418.0,32.3
419.0,31.12
420.0,29.99
421.0,28.73
422.0,27.63
423.0,27.18
424.0,26.77
425.0,27.02
426.0,32.73
427.0,30.77
428.0,28.91
429.0,28.05
430.0,26.9
431.0,25.14
432.0,24.64
433.0,24.76
434.0,24.26
435.0,23.88
436.0,23.78
437.0,23.64
438.0,23.61
439.0,23.73
440.0,26.15
441.0,27.69
442.0,29.67
443.0,34.93
444.0,32.67
445.0,31.71
446.0,30.2
447.0,29.22
448.0,29.66
449.0,31.69
450.0,35.07
451.0,35.42
452.0,32.03
453.0,30.03
454.0,27.68
455.0,25.44
456.0,24.19
457.0,22.0
458.0,21.62
459.0,21.56
460.0,21.53
461.0,21.63
462.0,22.11
463.0,22.57
464.0,24.48
465.0,26.02
466.0,27.16
467.0,28.34
468.0,29.14
469.0,29.05
470.0,29.09
471.0,28.93
472.0,30.07
473.0,33.87
474.0,46.81
475.0,48.75
476.0,49.18
477.0,47.57
478.0,47.58
479.0,43.99
480.0,42.41
481.0,36.21
482.0,35.72
483.0,37.12
484.0,40.64
485.0,48.53
486.0,52.05
487.0,65.87
488.0,74.5
489.0,80.09
490.0,76.97
491.0,80.18
492.0,76.24
493.0,62.4
494.0,60.54
495.0,55.02
496.0,53.63
497.0,63.1
498.0,86.33
499.0,92.38
500.0,88.71
501.0,81.7
502.0,65.86
503.0,56.06
504.0,45.88
505.0,48.8
506.0,47.09
507.0,44.1
508.0,47.31
509.0,51.96
510.0,57.26
511.0,79.23
512.0,90.04
513.0,64.36
514.0,55.58
515.0,49.65
516.0,42.33
517.0,38.13
518.0,37.17
519.0,33.95
520.0,33.62
521.0,36.31
522.0,49.94
523.0,48.58
524.0,43.34
525.0,42.73
526.0,38.36
527.0,34.85
528.0,30.11
529.0,32.01
530.0,31.48
531.0,29.83
532.0,29.44
533.0,29.23
534.0,29.89
535.0,37.13
536.0,40.51
537.0,36.35
538.0,34.22
539.0,27.83
540.0,27.49
541.0,26.57
542.0,26.21
543.0,25.49
544.0,25.22
545.0,26.2
546.0,27.41
547.0,27.17
548.0,26.73
549.0,25.94
550.0,25.73
551.0,23.79
552.0,22.55
553.0,23.01
554.0,22.57
555.0,21.88
556.0,21.81
557.0,23.01
558.0,24.38
559.0,27.51
560.0,30.22
561.0,29.32
562.0,28.59
563.0,27.76
564.0,26.27
565.0,25.5
566.0,25.36
567.0,24.62
568.0,24.56
569.0,25.05
570.0,28.49
571.0,32.3
572.0,31.25
573.0,29.67
574.0,26.77
575.0,25.28
576.0,24.27
577.0,23.43
578.0,23.48
579.0,23.45
580.0,23.57
581.0,23.86
582.0,25.37
583.0,35.99
584.0,41.08
585.0,38.05
586.0,36.38
587.0,37.09
588.0,34.28
589.0,32.03
590.0,29.93
591.0,28.88
592.0,28.9
593.0,30.22
594.0,41.18
595.0,41.04
596.0,39.27
597.0,39.29
598.0,36.72
599.0,32.78
600.0,29.38
601.0,28.07
602.0,27.56
603.0,27.48
604.0,27.67
605.0,27.86
606.0,28.24
607.0,29.89
608.0,32.77
609.0,32.95
610.0,31.81
611.0,29.06
612.0,26.99
613.0,25.93
614.0,25.0
615.0,24.71
616.0,24.72
617.0,25.36
618.0,28.41
619.0,30.01
620.0,28.23
621.0,27.42
622.0,26.21
623.0,25.4
624.0,24.77
625.0,24.56
626.0,24.2
627.0,23.88
628.0,23.83
629.0,23.89
630.0,24.12
631.0,24.84
632.0,25.68
633.0,25.71
634.0,25.45
635.0,24.93
636.0,24.56
637.0,24.13
638.0,23.81
639.0,23.53
640.0,23.74
641.0,24.39
642.0,28.73
643.0,31.35
644.0,28.62
645.0,27.94
646.0,26.53
647.0,24.5
648.0,23.43
649.0,22.79
650.0,22.22
651.0,22.31
652.0,22.35
653.0,22.98
654.0,24.89
655.0,34.36
656.0,38.52
657.0,32.61
658.0,30.96
659.0,29.28
660.0,28.15
661.0,26.55
662.0,25.26
663.0,24.6
664.0,24.24
665.0,25.68
666.0,29.95
667.0,30.88
668.0,29.96
669.0,28.85
670.0,26.66
671.0,24.63
672.0,23.69
673.0,24.4
674.0,24.32
675.0,24.28
676.0,24.53
677.0,25.0
678.0,27.05
679.0,32.49
680.0,37.07
681.0,33.81
682.0,32.18
683.0,33.46
684.0,32.17
685.0,31.33
686.0,31.13
687.0,30.5
688.0,30.46
689.0,31.57
690.0,37.61
691.0,38.2
692.0,37.81
693.0,37.91
694.0,35.58
695.0,30.98
696.0,27.92
697.0,27.97
698.0,27.71
699.0,27.85
700.0,28.14
701.0,28.7
702.0,33.75
703.0,42.84
704.0,51.04
705.0,46.87
706.0,42.02
707.0,56.68
708.0,50.9
709.0,45.11
710.0,45.01
711.0,44.03
712.0,43.63
713.0,53.01
714.0,80.09
715.0,87.42
716.0,88.41
717.0,87.73
718.0,79.07
719.0,70.68
720.0,61.03
721.0,78.64
722.0,74.63
723.0,76.21
724.0,75.16
725.0,88.16
726.0,96.56
727.0,124.57
728.0,158.97
729.0,129.73
730.0,104.55
731.0,108.41
732.0,94.26
733.0,82.53
734.0,75.56
735.0,62.56
736.0,61.95
737.0,69.48
738.0,88.22
739.0,102.16
740.0,97.18
741.0,85.56
742.0,80.51
743.0,66.63
744.0,56.87
745.0,42.96
746.0,40.47
747.0,41.07
748.0,40.0
749.0,41.15
750.0,49.53
751.0,70.52
752.0,83.45
753.0,67.56
754.0,61.62
755.0,49.25
756.0,41.37
757.0,38.03
758.0,36.39
759.0,33.1
760.0,32.93
761.0,32.74
762.0,45.22
763.0,50.56
764.0,42.57
765.0,41.29
766.0,35.62
767.0,33.29
768.0,30.36
769.0,33.04
770.0,31.55
771.0,29.18
772.0,29.06
773.0,29.22
774.0,29.68
775.0,33.54
776.0,34.47
777.0,34.54
778.0,33.82
779.0,28.7
780.0,25.91
781.0,24.78
782.0,23.51
783.0,23.22
784.0,22.71
785.0,22.83
786.0,26.58
787.0,29.09
788.0,26.45
789.0,25.93
790.0,24.45
791.0,23.81
792.0,22.61
793.0,21.31
794.0,20.68
795.0,20.07
796.0,20.13
797.0,20.09
798.0,21.09
799.0,21.22
800.0,21.96
801.0,23.16
802.0,22.95
803.0,22.39
804.0,21.41
805.0,20.61
806.0,20.01
807.0,19.91
808.0,19.77
809.0,20.37
810.0,23.54
811.0,25.0
812.0,23.68
813.0,23.16
814.0,22.16
815.0,21.17
816.0,19.97
817.0,19.74
818.0,19.78
819.0,19.53
820.0,19.68
821.0,20.29
822.0,22.39
823.0,29.33
824.0,29.41
825.0,26.56
826.0,26.28
827.0,24.78
828.0,23.66
829.0,22.81
830.0,22.19
831.0,21.37
832.0,21.08
833.0,21.84
834.0,25.63
835.0,26.24
836.0,24.92
837.0,24.32
838.0,23.18
839.0,21.54
840.0,20.91
841.0,20.22
842.0,20.0
843.0,19.65
844.0,19.92
845.0,21.27
846.0,23.04
847.0,28.16
848.0,27.73
849.0,25.6
850.0,25.56
851.0,25.03
852.0,23.99
853.0,23.5
854.0,23.37
855.0,22.76
856.0,22.46
857.0,23.29
858.0,26.02
859.0,28.78
860.0,26.77
861.0,25.87
862.0,23.72
863.0,22.24
864.0,20.21
865.0,19.37
866.0,19.08
867.0,19.06
868.0,19.09
869.0,19.38
870.0,20.68
871.0,25.29
872.0,26.38
873.0,25.32
874.0,24.96
875.0,24.28
876.0,23.64
877.0,23.01
878.0,22.8
879.0,22.57
880.0,22.57
881.0,23.09
882.0,26.09
883.0,27.24
884.0,24.89
885.0,23.65
886.0,22.53
887.0,20.21
888.0,19.36
