iteration,accepted,npp_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,mean_NPV,std_NPV,med_NPV
0.0,first,522.0,-405.35,-10186.45,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,7657.3,1181429234.83,87303.2698231,1181402479.06
1.0,accepted,522.0,-440.866023274,-10444.7541829,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6542.4879184,1265021539.3,76913.1833496,1264985096.32
2.0,accepted,522.0,-475.880842834,-10750.2758655,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6631.7643535,1347896003.06,64452.4771048,1347873680.31
3.0,accepted,522.0,-507.0,-11366.3884892,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,6753.52931147,1432547240.39,59369.3406652,1432537416.11
4.0,accepted,522.0,-507.0,-12551.3571732,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5378.0,1470930578.27,18007.9042252,1470924259.63
