price,hour
23.23,1
21.82,2
20.16,3
20.0,4
20.24,5
21.45,6
24.35,7
24.06,8
25.48,9
24.94,10
28.0,11
25.06,12
23.71,13
23.25,14
24.0,15
23.22,16
22.94,17
41.99,18
34.99,19
24.97,20
24.28,21
23.22,22
20.19,23
17.92,24
17.52,25
17.52,26
17.1,27
16.57,28
15.82,29
15.82,30
15.92,31
17.09,32
18.53,33
21.8,34
23.52,35
24.07,36
24.8,37
24.14,38
24.89,39
22.34,40
23.4,41
50.8,42
30.09,43
24.74,44
24.02,45
22.93,46
18.37,47
14.79,48
11.12,49
9.17,50
9.68,51
13.02,52
16.96,53
21.02,54
24.37,55
23.99,56
26.69,57
25.0,58
25.08,59
25.13,60
25.73,61
25.2,62
25.32,63
24.43,64
24.3,65
40.95,66
36.92,67
27.37,68
25.22,69
24.97,70
24.33,71
21.93,72
21.45,73
20.88,74
21.02,75
22.28,76
22.87,77
24.75,78
44.1,79
35.06,80
30.05,81
28.2,82
26.03,83
24.86,84
24.81,85
23.64,86
22.92,87
22.82,88
23.76,89
34.2,90
30.72,91
27.18,92
23.97,93
23.3,94
22.48,95
20.36,96
19.78,97
19.57,98
19.5,99
20.03,100
20.98,101
22.84,102
33.91,103
31.08,104
26.34,105
25.12,106
23.62,107
23.38,108
23.03,109
22.98,110
22.44,111
21.99,112
22.57,113
33.86,114
29.68,115
26.78,116
25.56,117
23.61,118
23.11,119
23.44,120
20.38,121
20.04,122
20.08,123
20.59,124
21.12,125
24.37,126
33.69,127
35.59,128
31.24,129
29.4,130
33.93,131
29.78,132
27.09,133
25.58,134
24.87,135
24.11,136
25.66,137
55.11,138
48.68,139
38.47,140
34.94,141
32.39,142
26.65,143
24.13,144
27.84,145
26.84,146
26.62,147
26.86,148
27.87,149
34.1,150
43.93,151
48.08,152
96.21,153
74.8,154
43.62,155
34.86,156
27.0,157
23.25,158
22.23,159
21.66,160
23.21,161
34.25,162
39.04,163
32.92,164
28.05,165
26.95,166
24.41,167
21.98,168
21.29,169
20.99,170
20.85,171
20.76,172
21.37,173
22.86,174
26.43,175
39.03,176
33.09,177
28.6,178
24.3,179
23.15,180
22.84,181
20.7,182
19.6,183
19.3,184
19.56,185
29.57,186
29.17,187
27.22,188
24.68,189
23.3,190
21.1,191
20.03,192
19.56,193
19.24,194
19.13,195
19.18,196
18.99,197
22.76,198
36.11,199
39.5,200
26.84,201
24.42,202
23.92,203
23.4,204
23.49,205
23.46,206
22.64,207
21.77,208
21.57,209
33.97,210
28.89,211
24.98,212
22.43,213
20.03,214
14.79,215
9.71,216
8.22,217
7.83,218
6.95,219
7.35,220
9.38,221
17.12,222
26.17,223
39.73,224
33.98,225
36.76,226
31.36,227
26.88,228
26.53,229
28.66,230
27.64,231
28.77,232
33.53,233
55.11,234
43.53,235
30.07,236
26.56,237
27.56,238
21.96,239
20.6,240
4.81,241
3.31,242
3.16,243
3.03,244
3.71,245
7.9,246
25.94,247
24.28,248
24.5,249
24.51,250
25.59,251
27.49,252
26.09,253
26.84,254
28.45,255
29.18,256
30.94,257
42.08,258
35.72,259
23.09,260
22.07,261
19.78,262
17.62,263
9.61,264
6.68,265
5.58,266
6.1,267
9.53,268
14.87,269
18.62,270
23.46,271
24.99,272
24.71,273
24.74,274
24.27,275
27.63,276
25.18,277
27.66,278
25.59,279
25.75,280
26.67,281
45.77,282
33.31,283
24.47,284
23.43,285
22.0,286
21.47,287
20.54,288
19.55,289
18.53,290
18.13,291
18.04,292
18.58,293
21.01,294
24.94,295
24.59,296
23.63,297
24.28,298
26.33,299
25.93,300
25.76,301
26.75,302
26.56,303
25.14,304
25.82,305
39.56,306
31.4,307
25.2,308
23.82,309
23.52,310
21.7,311
21.44,312
25.9,313
22.27,314
21.13,315
20.5,316
20.5,317
20.75,318
22.15,319
22.96,320
24.42,321
26.98,322
29.84,323
31.98,324
27.64,325
24.15,326
24.55,327
23.23,328
23.98,329
37.06,330
32.08,331
25.92,332
24.92,333
21.7,334
21.71,335
22.2,336
22.83,337
19.83,338
17.43,339
17.26,340
16.96,341
15.67,342
19.57,343
20.01,344
21.7,345
22.91,346
23.06,347
23.68,348
23.34,349
23.16,350
23.18,351
23.3,352
22.15,353
33.79,354
49.18,355
25.33,356
23.9,357
21.7,358
19.35,359
17.71,360
23.05,361
19.99,362
18.7,363
18.99,364
20.6,365
21.78,366
24.18,367
24.75,368
