"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2015/01/01 00:00:00","INDIAN POINT_GT_1","24139","31.1","1.69","-8.81","1"
"2015/01/01 00:00:00","INDIAN POINT_GT_2","23659","31.1","1.69","-8.81","1"
"2015/01/01 00:00:00","INDIAN POINT_GT_3","24019","31.1","1.69","-8.81","1"
"2015/01/01 01:00:00","INDIAN POINT_GT_1","24139","26.19","1.69","-3.92","1"
"2015/01/01 01:00:00","INDIAN POINT_GT_2","23659","26.19","1.69","-3.92","1"
"2015/01/01 01:00:00","INDIAN POINT_GT_3","24019","26.19","1.69","-3.92","1"
"2015/01/01 02:00:00","INDIAN POINT_GT_1","24139","24.3","1.54","-3.53","1"
"2015/01/01 02:00:00","INDIAN POINT_GT_2","23659","24.3","1.54","-3.53","1"
"2015/01/01 02:00:00","INDIAN POINT_GT_3","24019","24.3","1.54","-3.53","1"
"2015/01/01 03:00:00","INDIAN POINT_GT_1","24139","23.39","1.39","-4.14","1"
"2015/01/01 03:00:00","INDIAN POINT_GT_2","23659","23.39","1.39","-4.14","1"
"2015/01/01 03:00:00","INDIAN POINT_GT_3","24019","23.39","1.39","-4.14","1"
"2015/01/01 04:00:00","INDIAN POINT_GT_1","24139","23.86","1.4","-4.7","1"
"2015/01/01 04:00:00","INDIAN POINT_GT_2","23659","23.86","1.4","-4.7","1"
"2015/01/01 04:00:00","INDIAN POINT_GT_3","24019","23.86","1.4","-4.7","1"
"2015/01/01 05:00:00","INDIAN POINT_GT_1","24139","26.09","1.58","-5.23","1"
"2015/01/01 05:00:00","INDIAN POINT_GT_2","23659","26.09","1.58","-5.23","1"
"2015/01/01 05:00:00","INDIAN POINT_GT_3","24019","26.09","1.58","-5.23","1"
"2015/01/01 06:00:00","INDIAN POINT_GT_1","24139","31.21","1.19","-15.33","1"
"2015/01/01 06:00:00","INDIAN POINT_GT_2","23659","31.21","1.19","-15.33","1"
