"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2016/01/01 00:00:00","INDIAN POINT_GT_1","24139","25.63","0.89","-13.96","1"
"2016/01/01 00:00:00","INDIAN POINT_GT_2","23659","25.63","0.89","-13.96","1"
"2016/01/01 00:00:00","INDIAN POINT_GT_3","24019","25.63","0.89","-13.96","1"
"2016/01/01 01:00:00","INDIAN POINT_GT_1","24139","21.91","0.89","-10.82","1"
"2016/01/01 01:00:00","INDIAN POINT_GT_2","23659","21.91","0.89","-10.82","1"
"2016/01/01 01:00:00","INDIAN POINT_GT_3","24019","21.91","0.89","-10.82","1"
"2016/01/01 02:00:00","INDIAN POINT_GT_1","24139","18.49","0.8","-8.24","1"
"2016/01/01 02:00:00","INDIAN POINT_GT_2","23659","18.49","0.8","-8.24","1"
"2016/01/01 02:00:00","INDIAN POINT_GT_3","24019","18.49","0.8","-8.24","1"
"2016/01/01 03:00:00","INDIAN POINT_GT_1","24139","18.54","0.83","-7.97","1"
"2016/01/01 03:00:00","INDIAN POINT_GT_2","23659","18.54","0.83","-7.97","1"
"2016/01/01 03:00:00","INDIAN POINT_GT_3","24019","18.54","0.83","-7.97","1"
"2016/01/01 04:00:00","INDIAN POINT_GT_1","24139","19.24","0.73","-9.83","1"
"2016/01/01 04:00:00","INDIAN POINT_GT_2","23659","19.24","0.73","-9.83","1"
"2016/01/01 04:00:00","INDIAN POINT_GT_3","24019","19.24","0.73","-9.83","1"
"2016/01/01 05:00:00","INDIAN POINT_GT_1","24139","21.63","0.78","-11.85","1"
"2016/01/01 05:00:00","INDIAN POINT_GT_2","23659","21.63","0.78","-11.85","1"
"2016/01/01 05:00:00","INDIAN POINT_GT_3","24019","21.63","0.78","-11.85","1"
"2016/01/01 06:00:00","INDIAN POINT_GT_1","24139","22.2","0.72","-13.66","1"
"2016/01/01 06:00:00","INDIAN POINT_GT_2","23659","22.2","0.72","-13.66","1"
"2016/01/01 06:00:00","INDIAN POINT_GT_3","24019","22.2","0.72","-13.66","1"
"2016/01/01 07:00:00","INDIAN POINT_GT_1","24139","23.45","0.58","-16.44","1"
"2016/01/01 07:00:00","INDIAN POINT_GT_2","23659","23.45","0.58","-16.44","1"
"2016/01/01 07:00:00","INDIAN POINT_GT_3","24019","23.45","0.58","-16.44","1"
"2016/01/01 08:00:00","INDIAN POINT_GT_1","24139","22.32","0.98","-11.43","1"
"2016/01/01 08:00:00","INDIAN POINT_GT_2","23659","22.32","0.98","-11.43","1"
"2016/01/01 08:00:00","INDIAN POINT_GT_3","24019","22.32","0.98","-11.43","1"
